rdate,LPERMNO,HBI,OBI,Market_Equity
2022-09-30,20608,-9.693783066794404e-09,4.196226629476549e-08,26.16575
2022-09-30,20609,-1.8717410345934377e-08,5.233396612539689e-10,21.9817
2022-09-30,20610,-4.856824920447837e-09,5.412462003670319e-09,42.87594
2022-09-30,20613,-2.312414742059868e-09,7.618763256980068e-09,14.4628588
2022-09-30,20614,-1.3213497587963895e-09,1.02470968728515e-09,32.740050000000004
2022-09-30,20618,-1.3399973264147677e-08,5.161197115036274e-08,1504.18656
2022-09-30,20621,-3.8735411573387344e-08,1.1937940414574947e-07,390.76709999999997
2022-09-30,20630,-2.907041202994822e-09,8.649257168287614e-09,47.61755
2022-09-30,20632,-1.4434063302635681e-08,3.2385427117157035e-07,221.54646
2022-09-30,20633,-3.562800676415688e-09,4.388458513750866e-08,18.2546112
2022-09-30,20637,-4.299661185012833e-09,5.653370563141529e-08,29.60748
2022-09-30,20640,-3.018525568153918e-09,,3.6327249000000004
2022-09-30,20641,-6.864947851922176e-09,1.2386450536359118e-07,152.80414
2022-09-30,20644,-2.34426668200647e-09,-1.918368233511506e-09,13.93966
2022-09-30,20646,-3.8757742064859304e-08,3.3336856460769886e-08,883.63918
2022-09-30,20647,-1.8851676540091042e-08,5.1918365555826025e-09,797.1516
2022-09-30,20648,-5.521235569973697e-07,8.814340698626592e-07,19548.139520000004
2022-09-30,20649,-3.772463265143326e-08,9.186499478683982e-08,1915.3700599999997
2022-09-30,20652,-2.106589015880325e-08,6.325648612801467e-08,789.2439
2022-09-30,20653,-3.541841088511033e-08,1.2313080146828988e-07,808.1384
2022-09-30,20654,-1.7742372195173034e-08,5.96234313398673e-08,1662.10512
2022-09-30,20655,-3.5343567217451357e-08,2.3735996904970603e-07,628.00936
2022-09-30,20656,-3.144000483834917e-07,-2.997799403007617e-08,3692.957
2022-09-30,20657,-1.5494192700930006e-08,1.8506177930819861e-07,844.11319
2022-09-30,20658,-1.0353892248987287e-08,9.179023361587613e-09,404.00453999999996
2022-09-30,20659,-2.0831173983537523e-08,1.2856302036128155e-07,1019.01408
2022-09-30,20661,-1.0161898021271255e-07,6.764431417251821e-08,2217.20576
2022-09-30,20662,-8.258731440481037e-08,1.9235303766370977e-07,933.6615199999999
2022-09-30,20663,,2.7784960756705394e-08,128.59208
2022-09-30,20670,-3.670183088927029e-08,1.3613612022707844e-08,142.32191999999998
2022-09-30,20679,-4.451748148048143e-08,-2.11592544655699e-08,851.2874999999999
2022-09-30,20681,-1.7337839051516386e-08,6.793823406061227e-08,1571.32514
2022-09-30,20682,-2.0169521506271106e-07,1.3520577712470532e-06,26536.639600000002
2022-09-30,20726,-1.098017483653027e-08,2.4162646596054946e-09,343.29858
2022-09-30,20727,-5.743021857341552e-08,-2.5019560644576446e-08,485.65083000000004
2022-09-30,20750,-2.8813139526948338e-08,2.7577857717403913e-08,2864.0176399999996
2022-09-30,20764,-8.11532616568705e-12,2.998317416826011e-08,311.5692
2022-09-30,20765,-8.852379922100447e-08,-1.4684238200339773e-09,3216.71562
2022-09-30,20791,-4.15360024381806e-08,4.114061058354094e-07,621.97656
2022-09-30,20793,-5.4677543166050155e-09,1.5126974274346096e-08,79.87109
2022-09-30,20794,-9.76811306486011e-08,-3.474890078228592e-08,107.6623
2022-09-30,20796,-3.513277823324269e-09,4.6624729801047884e-09,38.73857999999999
2022-09-30,20816,-5.369896991303778e-09,2.7064107737529667e-07,128.71235
2022-09-30,20823,-1.9276031167993736e-09,5.24649498040753e-08,270.00994000000003
2022-09-30,20834,-4.167369586646301e-09,3.287802725871003e-08,50.53992
2022-09-30,20843,-1.827736954111692e-08,1.0827160948956048e-08,23.655190800000003
2022-09-30,20848,-2.6380358323692916e-08,1.119320069682887e-07,92.103
2022-09-30,20870,-2.0681208212654065e-07,3.4719339733796976e-07,2469.2734499999997
2022-09-30,20891,-4.043107872826833e-08,3.436079154840584e-08,2112.2914
2022-09-30,20892,-3.6336951152980124e-07,5.477958831140957e-07,11510.75561
2022-09-30,20893,-1.2920427053680906e-07,7.369664804963835e-07,9624.121120000002
2022-09-30,20894,-2.9340263665931806e-07,-8.588213863731448e-08,5710.31663
2022-09-30,20895,-1.554697986473761e-07,-7.310022320656891e-09,1528.3372
2022-09-30,20898,-1.508550390273794e-07,9.507001160932242e-08,1768.24032
2022-09-30,20899,-1.733770727717188e-07,1.0951716948933625e-07,1781.37762
2022-09-30,20900,-3.524687724686002e-08,-8.479307998904106e-09,290.10689999999994
2022-09-30,20901,-1.980352091157268e-08,7.140078362954244e-08,1906.1206200000001
2022-09-30,20902,-2.5703897855986483e-08,3.8490959278984906e-08,420.46439
2022-09-30,20914,-1.1380507674845834e-08,-1.053911106132894e-08,542.6712
2022-09-30,20915,-2.1989194006083776e-08,-1.40475752636023e-08,1356.54
2022-09-30,20916,-6.374249929532771e-08,5.5854693513746596e-08,1002.5996
2022-09-30,20920,-1.5185029024251495e-07,3.339132292740394e-08,4486.35725
2022-09-30,20923,-8.221398091049327e-08,2.423973592395704e-07,5791.077880000001
2022-09-30,20927,-3.047704294058529e-09,7.527323472194822e-09,92.23804
2022-09-30,20972,-1.970817617221978e-07,5.103333031131331e-07,5890.81194
2022-09-30,20999,-1.1688361636482008e-08,6.644053258572375e-08,267.55071999999996
2022-09-30,21016,-6.857427145226752e-08,1.9530499174802395e-08,445.889
2022-09-30,21017,-9.177472784430921e-08,5.201866941286547e-08,1361.5735
2022-09-30,21026,-4.847202746189648e-09,1.7657443648953766e-08,278.877
2022-09-30,21027,-1.7820994442702623e-08,1.8587986115828298e-07,287.42442
2022-09-30,21030,-3.2842197913392424e-08,4.298121646924084e-08,543.7384000000001
2022-09-30,21036,-1.5968219253233049e-09,6.310131289601982e-09,21.0755
2022-09-30,21051,-4.5372987790070807e-08,-3.782838872374318e-08,305.01024
2022-09-30,21055,-1.2630069519668218e-08,1.543204925673895e-08,513.8730800000001
2022-09-30,21060,-8.540304781012e-09,1.9836442569837937e-07,138.05560999999997
2022-09-30,21065,-3.234119095651693e-08,8.54773609299492e-09,115.60893
2022-09-30,21072,-5.369669519443749e-09,2.9694241801950894e-08,316.74591000000004
2022-09-30,21081,-6.187793331776909e-09,5.8580260829063e-08,93.24
2022-09-30,21087,-7.452043728634288e-08,1.9888286558274356e-07,3875.9258200000004
2022-09-30,21089,-5.3837146398264035e-09,2.163475441083987e-07,91.92456
2022-09-30,21090,-3.2438216808405666e-09,1.497699172206967e-08,90.39041999999999
2022-09-30,21091,-3.997693123853662e-09,1.8882642312765017e-07,82.1755
2022-09-30,21096,-2.4167308021621423e-07,-2.781912816498013e-07,317.1231
2022-09-30,21102,-1.6456484301049953e-07,4.6208558741553606e-07,3719.00568
2022-09-30,21105,-2.171972023829266e-07,-1.0482626078259999e-07,1224.86293
2022-09-30,21106,-5.9995388593782464e-09,2.5811990102355782e-08,22.56546
2022-09-30,21116,-4.467870939388653e-08,-9.079091200878043e-08,56.43953
2022-09-30,21118,-4.9264468551245205e-08,-6.336690073890823e-08,324.065
2022-09-30,21120,-9.084579151182576e-08,4.4396283050338695e-08,628.096
2022-09-30,21122,-1.9858669906781782e-07,4.829561513340406e-08,2394.17696
2022-09-30,21123,-1.4815089673969031e-08,4.703798388102927e-08,187.48908000000003
2022-09-30,21125,-2.0434067260285113e-07,4.9360130161160256e-08,1378.1295
2022-09-30,21178,-2.7310834078523046e-07,2.0273503553945256e-07,102425.56873151999
2022-09-30,21186,-3.032934421876695e-07,-2.0762831057235308e-07,7855.265219999999
2022-09-30,21207,-4.812778998427387e-07,6.47498754156664e-09,33358.3704
2022-09-30,21210,-1.4337438187448344e-07,7.565522765800845e-08,1310.199
2022-09-30,21219,-3.5636318718065495e-08,1.4175731596546774e-07,1738.78326
2022-09-30,21221,-2.419314621654824e-08,-3.001353357556926e-08,1357.92
2022-09-30,21237,-2.1225184231353874e-07,5.474052174535725e-07,6769.309319999999
2022-09-30,21262,-8.343252121978483e-08,5.771918531103311e-07,1472.4453600000002
2022-09-30,21263,-2.0683496232268054e-08,4.758316780458748e-08,178.2675
2022-09-30,21268,-1.1806893438580908e-08,-4.013799050318328e-09,15.773100000000001
2022-09-30,21269,-1.9295106924586138e-08,1.7382194534137815e-07,71.77239999999999
2022-09-30,21271,-5.761084719636388e-09,1.368031419747117e-07,195.4064
2022-09-30,21272,-1.2095996554656328e-08,5.6197825296014335e-09,104.5139
2022-09-30,21285,-1.4766323677659559e-09,7.2243624800079136e-09,13.91688
2022-09-30,21297,-1.3559454979530877e-07,-2.6135247949755093e-08,5740.32657
2022-09-30,21308,-7.488352517125712e-10,4.120569365463176e-10,19.8398548
2022-09-30,21322,-2.5829250822859917e-08,2.7249962874113457e-07,27.40673
2022-09-30,21323,-1.238601580889147e-09,4.122885240707668e-09,21.227800000000002
2022-09-30,21325,-1.0326544193412583e-07,-5.80504265358633e-08,962.55255
2022-09-30,21331,-1.0723834291936349e-07,3.0760657711692865e-08,1636.3900800000001
2022-09-30,21335,-2.7874386141128727e-10,7.251319598981183e-09,5.4758000000000004
2022-09-30,21336,-5.754755057497026e-09,6.618489378745473e-08,106.07315999999999
2022-09-30,21342,-8.267930248186134e-08,3.697165249297485e-07,588.30517
2022-09-30,21344,-1.2425527944328686e-07,-1.1539582736496317e-07,26.376
2022-09-30,21345,-1.8131482819431885e-07,1.3079658997655953e-07,3509.9748799999998
2022-09-30,21348,-4.1259858450705154e-08,2.909295430826927e-07,2489.39804
2022-09-30,21349,-2.394150868155698e-07,-7.754606822276226e-08,1132.50452
2022-09-30,21350,-9.045893351675177e-08,1.2014129877107e-07,463.85710000000006
2022-09-30,21351,-8.311545090143171e-08,6.020986564576374e-08,1826.9292
2022-09-30,21352,-2.4539695237763404e-08,1.7750815525542795e-08,1965.1582700000001
2022-09-30,21353,-5.0356000031685e-08,-8.964513472757513e-09,1044.2203200000001
2022-09-30,21356,-6.355632009133296e-08,4.832109111231825e-08,5019.52726
2022-09-30,21357,-1.5929424951688235e-07,2.510638563142475e-07,3338.43362
2022-09-30,21358,-2.376838685000653e-07,1.9239516260925987e-07,3627.72986
2022-09-30,21359,-1.995768749925789e-08,1.4758835934513383e-07,2610.83394
2022-09-30,21368,-2.4908175885789096e-10,2.347543579286491e-08,23.368667
2022-09-30,21369,-2.5121674184683266e-08,,661.1839500000001
2022-09-30,21372,-2.3642933724235927e-07,-6.555223075256961e-08,1886.8415400000001
2022-09-30,21373,-1.8060309368746665e-08,1.4178985653789548e-08,769.56322
2022-09-30,21409,-3.743981285819463e-08,4.5000628452637004e-08,1308.0198799999998
2022-09-30,21412,-2.214408714585257e-07,-2.469867895161637e-07,137.28384
2022-09-30,21415,-2.7331804836405717e-07,4.3972553886571907e-07,5259.12336
2022-09-30,21416,-1.7702462621377917e-09,3.4613339926047065e-08,300.92337
2022-09-30,21512,-8.680754887989607e-09,2.7703161238663042e-08,34.779
2022-09-30,21513,-1.4044019516087347e-07,-1.0491713918020513e-07,113.62358
2022-09-30,21518,-4.186832289010779e-08,5.646631944580196e-07,406.30948
2022-09-30,21527,-1.1807543814146495e-08,4.6351254003695946e-08,192.00207
2022-09-30,21528,-6.7295458864345115e-09,6.214960339994398e-08,67.87968
2022-09-30,21529,-5.478797434771679e-09,1.256070986293087e-08,244.65583999999998
2022-09-30,21538,-4.834751507730315e-09,1.6107064875148714e-08,49.006519999999995
2022-09-30,21539,-2.008431462888859e-09,2.575837897319738e-07,26.330129999999997
2022-09-30,21540,-1.2886375635620853e-09,7.60901240370977e-09,13.349819999999998
2022-09-30,21543,-4.7954168349075745e-08,2.517526552680209e-07,395.20741
2022-09-30,21546,-5.635812399371437e-10,,7.513146000000001
2022-09-30,21551,-2.2619994326203384e-08,-1.1160488686848067e-08,64.67931
2022-09-30,21554,-3.864030270625391e-08,2.975967899296845e-07,1111.29656
2022-09-30,21556,-1.014037475187698e-07,-1.6527276308854436e-08,907.48236
2022-09-30,21559,-8.091177471750057e-08,2.9355693476588866e-07,1175.9299500000002
2022-09-30,21560,-2.5932264421150954e-08,2.0961737620615086e-07,575.44965
2022-09-30,21562,-6.040467815856347e-09,-3.113926259542488e-08,14.665199999999999
2022-09-30,21563,-3.26010069643499e-08,6.56802849829117e-07,562.6005399999999
2022-09-30,21564,-3.559618727534509e-08,4.7466819563299e-08,1661.27736
2022-09-30,21570,-1.5046696034418014e-08,1.1361893405572667e-07,91.55952
2022-09-30,21573,-2.251639689901859e-07,-1.1318106299145745e-07,11475.938900000001
2022-09-30,21576,-1.303539702939513e-07,9.031626073961148e-08,2068.0957
2022-09-30,21577,-1.426436409795398e-09,1.3844434201106544e-08,18.11822
2022-09-30,21580,-2.534691178937068e-08,-7.105558298717701e-08,45.834700000000005
2022-09-30,21586,-9.732796301226163e-09,2.4159423957187856e-08,93.9542
2022-09-30,21589,-1.6056507270519223e-07,8.399977934144737e-07,2076.21705
2022-09-30,21593,-8.633355310596435e-08,3.287359090828488e-07,2539.70559
2022-09-30,21594,-2.575675157931699e-08,2.1289016801686315e-08,1930.5486099999998
2022-09-30,21596,-4.0560810986406595e-08,1.5982401023058354e-07,1663.36599
2022-09-30,21597,-2.023337551329701e-08,6.089395380652368e-08,3284.2062
2022-09-30,21598,-9.737737343948496e-09,2.836422315645461e-08,422.3995
2022-09-30,21599,-4.186979121380874e-08,5.137400086331962e-07,943.995
2022-09-30,21600,-1.3039877218836363e-07,6.286975355206007e-08,5192.00708
2022-09-30,21601,-1.0198927216035516e-07,-4.0575707137016296e-08,586.93
2022-09-30,21604,-3.1282187058135867e-08,8.80601573013072e-08,290.73005
2022-09-30,21605,-1.5511257126971284e-07,1.1458274966463323e-08,4537.8633
2022-09-30,21606,-1.0421838688181422e-07,9.976816883064913e-08,1984.97728
2022-09-30,21607,-2.391564527348136e-08,1.243859559400262e-07,3916.9877399999996
2022-09-30,21608,-1.0762846933778398e-07,1.106424663443882e-07,4158.6419000000005
2022-09-30,21609,-3.430622712050166e-07,-1.290969204647159e-07,2365.88352
2022-09-30,21612,-7.27956499471796e-08,3.5887047627588484e-07,2641.45954
2022-09-30,21613,-3.674622190783334e-08,-1.7897124595057677e-08,1315.2612000000001
2022-09-30,21614,-3.304921125952867e-08,9.013520991528475e-08,2968.89048
2022-09-30,21617,-1.2888582373275968e-07,1.8494236029107228e-07,3413.94017
2022-09-30,21624,-3.7947464203952985e-08,5.959218415657038e-08,486.14475
2022-09-30,21641,-3.489664083634252e-08,4.26858816778098e-09,297.31670999999994
2022-09-30,21648,-5.4793657206030204e-08,2.003005135452825e-08,3161.8439200000003
2022-09-30,21663,-2.7979293869882415e-08,-2.1176624635806722e-09,275.73768
2022-09-30,21664,-2.3702144335776533e-09,-1.482569824070078e-08,12.0538
2022-09-30,21684,-1.7694074988728566e-08,9.498407064206048e-08,333.42834
2022-09-30,21686,-8.125074917307544e-09,2.631943151407327e-07,190.38672
2022-09-30,21695,-2.5662286786755264e-08,2.7206385390575024e-07,406.24508999999995
2022-09-30,21701,-1.2392348911625256e-07,-7.183123574513817e-08,639.09622
2022-09-30,21705,-1.1547348395189709e-08,7.74483402871517e-09,90.72088000000001
2022-09-30,21707,-6.82896452523694e-08,9.676027754037939e-08,643.41285
2022-09-30,21713,-7.01673182726536e-08,-3.788258771278622e-08,2119.74234
2022-09-30,21721,-1.5997699932078363e-08,1.5716208785220847e-08,82.06444
2022-09-30,21723,-2.2870977543162914e-07,1.7042667685859033e-07,7643.265899999999
2022-09-30,21729,-2.13958735924117e-08,1.0896341974283743e-07,125.72692
2022-09-30,21731,-7.009998243668972e-08,1.616735896461406e-07,508.93080000000003
2022-09-30,21732,-3.527393057940756e-08,3.3614502945462055e-07,378.11960000000005
2022-09-30,21735,-5.768911825275096e-09,1.830142932369041e-08,49.49404
2022-09-30,21736,-1.233138755123355e-09,2.4939122705025265e-08,56.73069
2022-09-30,21737,-2.9892200731218925e-08,-1.4206122048227635e-08,291.48240000000004
2022-09-30,21742,-6.208828389672729e-08,1.6998462269242753e-08,7544.882600000001
2022-09-30,21743,-9.001980376330006e-10,,9.78159
2022-09-30,21744,-1.3741599937767086e-07,-1.44041924059679e-07,39.58662
2022-09-30,21745,-4.4451565115296196e-08,1.7175925090719339e-07,662.376
2022-09-30,21747,-9.288759261987216e-08,8.60290512643019e-07,837.02808
2022-09-30,21749,-9.9541010468972e-09,1.3970527382115973e-08,195.57795
2022-09-30,21750,-3.3941038235582724e-08,2.1780831900326185e-07,259.38494000000003
2022-09-30,21754,-9.801144417296223e-08,-1.01861308281914e-07,85.09903999999999
2022-09-30,21756,-4.48054484546412e-08,3.149919717040585e-08,236.8176
2022-09-30,21759,-6.184329053859568e-08,3.214516667526523e-07,464.35677000000004
2022-09-30,21760,-2.9045407478396142e-08,1.387711292595962e-07,14.274700000000001
2022-09-30,21761,-1.323776809797689e-08,1.4569566699636666e-08,117.70442999999999
2022-09-30,21762,-2.983036793296735e-08,6.80269805186586e-08,332.628
2022-09-30,21763,-3.394838954662714e-09,1.88793893457289e-08,47.379200000000004
2022-09-30,21764,-2.6283702379130074e-08,9.71523631646173e-08,305.32705
2022-09-30,21767,-2.1632980852774917e-08,4.117530233178736e-09,757.13352
2022-09-30,21776,-7.036461825949069e-07,-1.8941411049700908e-07,37225.57532
2022-09-30,21778,-3.850436290687481e-09,2.369920636401281e-07,57.742599999999996
2022-09-30,21779,-1.2501218939386393e-08,5.4637083008613e-08,119.9875
2022-09-30,21780,-1.0710827077482854e-09,5.101204748292674e-09,8.90192
2022-09-30,21782,-6.78385884202116e-10,1.97054075806255e-07,17.1288
2022-09-30,21786,-7.2455689885013e-08,-1.1555762601040408e-07,71.91225999999999
2022-09-30,21790,-2.1706086482505506e-08,8.735836248258246e-08,341.03540999999996
2022-09-30,21792,-3.676334842586052e-07,-1.3580952072060693e-07,17739.394539999998
2022-09-30,21807,-1.2949606635830473e-09,3.951260072560955e-08,20.84236
2022-09-30,21828,-3.662514087761244e-08,-6.869076906732082e-09,28.71616
2022-09-30,21829,-1.0720915181225418e-07,-1.3302081092264624e-07,72.00146000000001
2022-09-30,21837,-4.053577916359114e-08,-6.321831890001684e-09,14.8318997
2022-09-30,21841,-2.350601375590158e-09,,6.2942502000000005
2022-09-30,21842,-4.978875597050903e-09,8.429389020055936e-07,85.81464
2022-09-30,21843,-6.516783645124914e-10,1.0842573326508026e-07,757.2064499999999
2022-09-30,21844,-3.4205761116634266e-07,-3.2007760760693833e-07,408.30202
2022-09-30,21863,-2.097824973498638e-09,2.1934617356638856e-09,14.36765
2022-09-30,21866,-6.559885988225449e-08,-1.3595224947233525e-07,19.382399999999997
2022-09-30,21867,-4.727923350077632e-09,6.26621496437327e-09,49.8
2022-09-30,21875,-4.180723351394651e-09,2.542782498724159e-08,18.32544
2022-09-30,21879,-9.959629995422451e-10,2.785449012214945e-10,8.08248
2022-09-30,21886,-1.260067907056489e-09,6.41858824509883e-10,29.90886
2022-09-30,21887,-4.476624878967619e-09,,36.628800000000005
2022-09-30,21889,-1.7292881531546817e-08,,32.426
2022-09-30,21890,-2.0755698172445285e-07,-1.0900893882566915e-09,1232.2317
2022-09-30,21891,-7.394938341448957e-08,1.0998052693508832e-07,1631.10948
2022-09-30,21892,-1.6006904623690411e-07,2.1560809835371685e-07,1853.84244
2022-09-30,21893,-1.0085733515144061e-07,1.2727141112921209e-08,3301.54917
2022-09-30,21894,-2.5982995701595713e-08,6.701856302715789e-08,549.88785
2022-09-30,21895,-9.08796984115906e-08,1.202285860230431e-07,1953.8656500000002
2022-09-30,21896,-1.978797740521592e-07,4.0382757712125497e-07,5413.936
2022-09-30,21897,-4.030111370808762e-08,5.8154592621397e-08,1703.10672
2022-09-30,21898,-6.763498906058076e-08,1.4009258495780512e-07,968.2625099999999
2022-09-30,21903,-7.608224382143372e-08,4.605510584574175e-08,1495.9053000000001
2022-09-30,21904,-1.0172143240848464e-07,-7.985647115534281e-08,1059.64859
2022-09-30,21905,-8.262206134285151e-08,1.7710079400237504e-07,1277.66518
2022-09-30,21906,-3.838717956711619e-08,2.8904965934311665e-09,3610.22931
